Lat,Lon,Type,Name
41.022233,-76.366885,school,Central Columbia Middle School
41.025446,-76.359535,school,Central Columbia Elementary School
33.315429,-87.617849,grave_yard,Popular Spring Cemetery
43.665564,-79.403479,pub,Shoeless Joe's
43.665326,-79.403356,pharmacy,Pharmasave
37.269617,-122.273063,bench,Nancy Brown Kantz
58.381384,-134.685012,ferry_terminal,Alaska Marine Highway Terminal - Juneau
63.128647,-146.470452,parking,Maclaren Trailhead
57.906228,-134.296817,shelter,Pack Creek Bear Observation Tower
57.472316,-134.566191,ferry_terminal,Alaska Marine Highway Terminal - Angoon
57.779065,-135.219529,ferry_terminal,Alaska Marine Highway Terminal - Tenakee
62.107765,-145.534812,fuel,Glennallen Fuel
56.961045,-133.921204,ferry_terminal,Alaska Marine Highway Terminal - Kake
47.682306,-122.344707,pub,Duck Island Ale House
32.075600,-81.131497,library,Live Oak Public Library System Forest City Branch
43.670434,-79.428202,fuel,Pioneer
43.663078,-79.426370,place_of_worship,Evangelical Fellowship Chapel
43.662130,-79.425513,fast_food,Ali Baba's
43.662743,-79.421340,hospital,Fast Lane Medical Walk-In Clinic
43.662753,-79.421313,pharmacy,Total Health Pharmacy
43.663415,-79.418537,fast_food,Subway
43.661252,-79.428249,pharmacy,Guardian Bloorcourt Pharmacy
43.661053,-79.429120,fast_food,Pizza Pizza
43.661076,-79.430141,post_office,Canada Post
43.660727,-79.431822,bank,Scotiabank
43.660246,-79.432850,restaurant,Thai Green Mango
43.660183,-79.433147,pharmacy,The Medicine Shoppe Pharmacy
43.660103,-79.435133,pharmacy,Main Drug Mart
43.659942,-79.435743,place_of_worship,Dovercourt Baptist Church
43.659836,-79.434661,fast_food,Popeyes Louisiana Kitchen
43.667078,-79.431460,pharmacy,Sone's Pharmacy
43.665828,-79.438069,fast_food,Double Double
43.666035,-79.437761,place_of_worship,Dufferin Street Baptist Church
43.667632,-79.430083,place_of_worship,Restitution Bethesta Tabernacle
43.666094,-79.432406,place_of_worship,Bloor Community Church
43.695785,-79.520832,fuel,Petro-Canada
40.904191,-76.497069,school,Southern Columbia School District
42.373370,-71.118990,bus_station,Harvard Square
47.661425,-122.312920,bank,Wells Fargo
33.756828,-84.390133,bicycle_parking,Between Fairlie and Forsth
41.309590,-77.363882,fuel,Country Store
41.309545,-77.363595,pub,Waterville Tavern
33.456861,-81.944297,grave_yard,Cedar Grove Cemetery
34.076217,-118.216020,fast_food,Yoshinoya
34.076693,-118.216013,fast_food,Jack in the Box
42.483113,-71.277510,parking,Hartwell Town Forest Parking
34.762342,-84.933613,restaurant,Checker's
34.763013,-84.931892,pharmacy,Walgreen's
43.211302,-71.530241,pharmacy,Rite-Aid
43.210339,-71.532215,restaurant,Uno's
47.232658,-103.617504,parking,Elkhorn Ranch East
46.978453,-103.491711,parking,Beef Corral Pullout
47.623505,-103.379829,parking,Bentonitic Clay Overlook
47.604384,-103.344682,parking,Long X Trail Pullout
34.190943,-118.330511,restaurant,Hometown Buffet
43.712178,-79.534840,cafe,Tim Hortons
43.709456,-79.509510,building,former Humber River Hospital building
43.666908,-79.403362,cafe,Second Cup
40.217858,-76.978548,restaurant,Memphis Blues
40.217773,-76.979012,restaurant,Tokyo Diner
40.217616,-76.979784,restaurant,Italian Oven
40.217865,-76.983415,fast_food,Wendy's
32.787416,-97.793401,place_of_worship,Seventh Day Adventist Church
43.656330,-79.407297,bank,RBC Financial Group
43.656691,-79.407574,bank,Scotiabank
43.654132,-79.400545,atm,TD Canada Trust
43.654518,-79.406130,place_of_worship,First Portugese Evangelical Church
37.716646,-111.423646,parking,Parking Big Horn Canyon
37.583106,-111.348093,parking,Parking Witches' Garden
37.452083,-111.262688,parking,Betty Pass Caves Parking
37.531390,-111.193512,parking,Parking Brimstone Arch
37.154482,-112.573901,parking,Parking Red Canyon
37.249907,-111.955490,parking,Parking Ghost Town Pahreah
37.252097,-110.973164,parking,Llewellyn Gulch
37.288266,-111.020009,parking,Fifty-Mile Canyon Parking
37.324866,-111.022813,parking,Wilow Gulch and Broken Bow Arch Parking
37.430755,-109.949509,parking,Bullet Canyon Trailhead
39.484475,-77.618988,place_of_worship,Dahlgren Chapel
40.707535,-111.795920,parking,Parley's Crossing Trailhead
37.482673,-109.930029,parking,Todie Canyon Trailhead
44.082023,-70.256066,school,Stevens Mill School
43.655941,-79.379899,parking,Dundas Square Underground Parking
40.696058,-124.198604,school,College of the Redwoods - Eureka Campus
40.215668,-77.003617,pub,Snappers
41.037744,-123.519826,parking,Tish Tang Trailhead
40.669118,-123.882514,fire_station,Iaqua Fire Lookout
39.028167,-79.934216,fuel,Sheetz
47.315297,-122.283325,fuel,Chevron
47.315311,-122.284211,fuel,ARCO
39.001979,-79.973991,place_of_worship,Concord Church
39.163204,-80.050328,place_of_worship,St. Elizabeth's
43.243652,-71.405112,fuel,Z-1, Dunkin Donuts
39.407546,-77.377376,public_building,Frederick Public Works
41.056685,-76.249147,place_of_worship,St. Joseph's
31.778631,-107.626749,pub,Pancho's Disco Bar
31.778112,-107.626142,restaurant,Mariscos Gamez
31.782321,-107.627387,restaurant,The Pink Store
31.779463,-107.626920,fuel,Pemex
43.655015,-79.383214,parking,Bay/Dundas Parkade
43.796641,-79.392515,place_of_worship,Sisters of St. Joseph
43.796424,-79.392497,place_of_worship,St. Joseph Centre
43.797954,-79.392767,school,St. Joseph Morrow Park
47.715357,-122.297173,fuel,Chevron
34.054433,-117.181671,pub,The Vault
34.056794,-117.182418,pub,Royal Falconer
34.056597,-117.182416,pub,Darby's American Cantina
41.372787,-122.340443,parking,Black Butte Trailhead
43.256288,-79.871726,theatre,Hamilton Place
40.276665,-76.411415,parking,LVRT Parking
40.287410,-76.413586,restaurant,Blue Bird Inn
40.239146,-76.511160,restaurant,Colebrook Twin-Kiss
40.238575,-76.510892,parking,LVRT Parking
31.778703,-107.626383,pub,Bar Flamingos
31.778682,-107.626860,restaurant,Cafeteria "Cristy"
43.346446,-71.466421,fuel,Big Apple Shell
43.346583,-71.467194,fuel,Getty
43.273716,-71.462358,cafe,Dunkin' Donuts
43.253247,-71.458376,fuel,Z-1 Express
43.326074,-71.478090,fuel,106 Beanstalk/Citgo
43.664650,-79.384171,cafe,Tim Hortons
40.437076,-111.899297,place_of_worship,The Church of Jesus Christ of Latter-day Saints
43.239879,-71.466674,restaurant,Makris steak and seafood
40.255140,-76.877371,restaurant,Passage to India
34.057365,-117.190777,fuel,Circle K & Minimart
34.059004,-117.195917,restaurant,Benjarong Thai Cuisine
27.590407,-82.014849,library,Hardee Correctional Institution Library
34.086757,-117.279203,restaurant,Party House Restaurant
34.091687,-117.276881,restaurant,Pho Ha Vietnamese Restaurant
34.069569,-117.261598,restaurant,Myung GA Tofu and Korean BBQ
34.056335,-117.186232,restaurant,ḾU
34.048730,-117.208313,restaurant,Watercress Vietnamese Bistro
45.408854,-73.473308,fuel,Pétro-Canada
51.193998,-114.480764,place_of_worship,Cochrane Alliance Church
51.176008,-114.466959,school,Notre Dame de Vallees
51.188648,-114.464774,place_of_worship,Cochrane United Church
43.655437,-70.200055,ferry_terminal,Peaks Island Wharf
45.431068,-73.466881,pub,La Station des Sports
44.121428,-68.362159,ferry_terminal,Frenchboro Ferry Terminal
45.088956,-70.220409,parking,Airport Trailhead
44.181293,-68.423436,ferry_terminal,Swan's Island Ferry Terminal
44.281009,-68.942790,ferry_terminal,Isleboro Ferry Terminal
44.280178,-69.006992,ferry_terminal,Islesboro Ferry
39.529973,-76.900179,grave_yard,Pleasant Grove Cemetery
39.533426,-76.900180,grave_yard,Pleasant Grove Cemetery
39.556814,-76.903039,grave_yard,Pleasant Grove Cemetery
39.533976,-76.903096,grave_yard,Pleasant Grove Cemetery
39.469098,-77.029223,grave_yard,Salem Cemetery
39.532674,-76.898633,grave_yard,Pleasant Grove Cemetery
39.527048,-76.932778,grave_yard,Pleasant Grove Cemetery
39.623717,-77.696226,place_of_worship,The Church of Jesus Christ of Latter-day Saints
45.450148,-73.817356,school,John Rennie High School
42.863407,-78.742876,school,Northwood Elementary School
45.435220,-73.477182,fuel,Shell
45.434903,-73.490035,fuel,Petro-Canada
40.189409,-74.178896,pub,Original Mulligan's
40.180924,-74.159686,pub,Original Mulligan's
44.231634,-76.481996,restaurant,Sleepless Goat
34.047800,-117.219549,pub,Taylor's Cocktail Lounge
34.058726,-117.181997,pub,Boiler Room
51.171108,-114.326816,place_of_worship,Rock Pointe Church
40.301939,-77.086714,shelter,Darlington Shelter
40.581232,-105.077459,fast_food,Good Times
40.580979,-105.076779,restaurant,Big City Burrito
40.587643,-105.076737,pub,Town Pump
40.588250,-105.077316,pub,Hodi's Half Note
43.697413,-79.353785,police,Toronto Police Service - Police Dog Services
44.232981,-76.491979,nightclub,Stages Nightclub
44.233330,-76.492227,fast_food,Dairy Queen
44.229608,-76.481159,bank,Kingston Community Credit Union
44.233063,-76.492546,fast_food,Pizza Pizza
44.233545,-76.492777,fast_food,Pita Pit
45.458781,-73.821490,fuel,Esso
44.283423,-76.656996,fast_food,Eastbound Service Station
40.209682,-74.797855,car_wash,Plaza Car Wash
33.643497,-80.056744,place_of_worship,Knights Hill Church
45.428852,-73.828330,restaurant,Piazza Romana
43.455096,-71.566245,restaurant,Tilt'n Diner
32.562737,-93.576590,school,T L Rodes Elementary School
45.390629,-71.889943,place_of_worship,Immaculée-Conception-de-la-Bienheureuse-Vierge-Marie
29.953156,-90.055326,ferry_terminal,Algiers Point Ferry Terminal
47.601220,-122.338825,ferry_terminal,West Seattle, Vashon Island Water Taxi
47.589439,-122.379606,ferry_terminal,King County Water Taxi Seacrest Dock
43.655530,-79.385434,cafe,Starbucks Coffee
43.655493,-79.385624,fast_food,Subway
43.655351,-79.386255,bank,Bank of Montreal
43.651510,-79.383134,parking_entrance,City Hall Parking
43.654621,-79.388643,bank,BMO Bank of Montreal
43.654879,-79.388826,bank,CIBC
45.417193,-73.498112,fuel,Shell
45.399533,-71.893769,pub,King Hall
40.274051,-77.426868,parking,Hiker Parking
40.266689,-77.413688,shelter,PATC WagonWheel Shelter
45.401892,-71.889618,cinema,Maison du cinéma
33.603510,-117.900216,ferry_terminal,Balboa Island Ferry
33.605530,-117.898385,ferry_terminal,Balboa Island Ferry
44.228958,-76.491012,fast_food,Old Farm Fine Foods
29.927740,-89.971077,ferry_terminal,Chalmette­Algiers Ferry
34.212014,-118.218806,community_centre,YMCA of the Foothills
43.631421,-79.357782,ferry_terminal,Wards Island Ferry Dock
43.588124,-116.307389,car_rental,dd
38.326031,-122.705581,bar,The Tradewinds
38.325977,-122.706022,bar,Spancky's
43.854049,-79.701621,rv_rental,Cruise America
45.394899,-72.039890,place_of_worship,Église St-Elie d'Orford
40.535034,-105.079859,veterinary,South Mesa Veterinary Hospital
47.755911,-122.154372,cinema,AMC Woodinville
43.658031,-79.402092,place_of_worship,Hungarian Reformed Evangelical Christian Church
43.657675,-79.402377,pub,Free Times Cafe
34.039844,-117.100373,parking,Lot D
34.037927,-117.172374,theatre,Outdoor Theatre
41.091134,-102.472555,place_of_worship,Foursquare Gospel Church
38.275980,-122.669674,restaurant,Applebee’s Neighborhood Grill & Bar
43.754318,-79.215737,restaurant,Prague Restaurant
46.262317,-72.875999,restaurant,La Porte de la Mauricie
45.414992,-73.484828,fuel,Esso
40.250487,-76.891920,pub,Dockside Willies
40.250287,-76.891426,restaurant,Rock Bass
37.781318,-122.420804,cinema,Opera Plaza Cinema
40.709369,-122.442001,toilets,Coram
32.762256,-108.280836,parking,Cooper St Trailhead
48.425562,-123.315082,library,Oak Bay Branch
45.347159,-73.735124,school,Gérin-lajoie
43.664865,-79.400979,police,University of Toronto Campus Police
41.027390,-76.079578,fuel,Pilot
35.374143,-97.180913,place_of_worship,Friendly Church
35.349902,-97.202769,place_of_worship,Friendly Church
35.351896,-97.205033,place_of_worship,Friendly Church
36.394935,-97.949065,place_of_worship,West Side Baptist Church
43.467311,-79.690218,pharmacy,CIMS Pharmacy (Guardian)
41.275431,-122.299177,trailer_park,Shadow Mountain Mobile Home Park
43.788306,-79.404614,hospital,St. John's Rehab Hospital
43.463731,-79.702052,library,Oakville Public Library - White Oaks Branch
41.088588,-76.865306,pub,An-Teek
41.082642,-76.861923,pub,Mansion House
37.650115,-122.407916,restaurant,Denny's
33.450877,-112.120428,trailer_park,Blue Palm Mobile Home Park
37.480215,-122.203854,trailer_park,Sequoia Mobile Home Park
33.453378,-111.916533,trailer_park,Scottsdale Mobile Home Park
33.531986,-112.113206,trailer_park,Covered Wagon Mobile Home Park
33.502821,-112.034037,trailer_park,Singing Spur Mobile Park
33.488144,-112.128319,trailer_park,Michigan Trailer Park
37.487715,-122.201354,trailer_park,Redwood Mobile Home Park
33.452638,-112.199950,trailer_park,Western Acres Mobile Home Park
33.634207,-112.028482,trailer_park,Villa Carmel Mobile Home Park
33.307491,-111.829608,trailer_park,Green Tree Mobile Home Park
33.593907,-112.097909,trailer_park,Highland Terrace Mobile Home Park
33.518653,-112.188764,trailer_park,Three Fountains
33.453378,-111.902366,trailer_park,Pueblo Sereno Mobile Home Park
33.690316,-112.121264,trailer_park,Mountain Shadows Mobile Homes Park
42.767553,-78.628325,fuel,Sunoco
42.768034,-78.629733,fuel,Kwik Fill
42.767692,-78.629825,fast_food,McDonald's
37.488271,-122.204965,trailer_park,Le Mar Mobile Home Park
33.372268,-112.070147,trailer_park,Casa de Francisco Mobile Home Park
33.393379,-112.007090,trailer_park,Southern Acres Mobile Home Park
48.996110,-111.960596,post_office,Sweetgrass Post Office
63.730257,-148.892105,post_office,Denali National Park Post Office
33.450321,-112.115983,trailer_park,Green Acres Mobile and Recreational Vehicle Park
33.642540,-112.065150,trailer_park,Seven Palms Mobile Home Estates
33.475321,-112.011814,trailer_park,Rancho Mobile Estates
33.660020,-112.024894,trailer_park,Paradise Shadows Mobile Home Park
33.452596,-112.149041,trailer_park,Stagecoach Trailer Park
33.515920,-112.113214,trailer_park,Welcome Home Mobile Park
33.392547,-111.833474,trailer_park,Country Cousins Mobile Mecca
40.666614,-111.824378,pharmacy,Rite Aid
33.692816,-112.111819,trailer_park,Phoenix Mobile Home Park
33.376156,-112.102093,trailer_park,Countryside Mobile Home Park
33.648600,-112.063470,trailer_park,Bona Venture Mobile Home Park
33.719744,-116.950301,theatre,Ramona Bowl
33.577021,-112.270974,trailer_park,S C Townhouse Mobile Home Estates
33.646429,-112.041538,trailer_park,Rollin W Mobile Home Ranch
33.419461,-111.880523,trailer_park,Montecito Mobile Home Estates
33.516221,-112.115359,trailer_park,New Home Mobile Park
33.383828,-111.958662,trailer_park,Rancho Tempe Family and Adult Mobile Home Park
33.455043,-112.205708,trailer_park,Western Palms Mobile Home Community
33.512820,-112.100706,trailer_park,Chris-Town Travel Trailer and Mobile Home Park
33.649428,-112.046584,trailer_park,Sunrise Heights Mobile Home Park
33.623078,-117.721442,trailer_park,Laguna Hills Mobile Home Estates
33.453394,-111.818915,trailer_park,Eastway Mobile Home Park
33.449768,-111.820974,trailer_park,La Casita Mobile Park
37.487715,-122.197187,trailer_park,Harbor Village Mobile Home Park
33.692539,-112.118486,trailer_park,Desert Sands Mobile Home Park
33.422320,-112.353249,trailer_park,Trail-R-Dale Mobile Home Park
33.456975,-112.149265,trailer_park,Capri Village
33.691428,-112.110708,trailer_park,Canyon Trails Mobile Home Park
33.411159,-111.708470,trailer_park,Mesa Shadows East Mobile Home Park
33.412566,-111.880466,trailer_park,Redwood Gardens Mobile Home Park
36.794390,-118.905107,ranger_station,Hume Station
38.199388,-122.920646,restaurant,Nick's Cove
33.539504,-112.199171,trailer_park,Purple Sage Mobile Home Park
44.057890,-123.448228,post_office,Noti Post Office
33.406714,-111.780972,trailer_park,Ambassador Downs Mobile Home Park
33.451156,-111.966534,trailer_park,Parkview Village Mobile Home and Recreational Vehicle Park
33.667818,-112.025149,trailer_park,Liberty Mobile Home Park
33.463377,-111.980979,trailer_park,Desert Sage Mobile Manor
33.637818,-112.017926,trailer_park,Aire Libre Mobile Home Park
33.392547,-111.836251,trailer_park,Mesa Travelodge Mobile Home Park
33.464211,-111.990979,trailer_park,Palo Verde Mobile Manor
37.488271,-122.205799,trailer_park,Redwood City Mobile Home Park
33.459491,-111.709582,trailer_park,Sunrise Village Mobile Home Park
33.380867,-111.944857,trailer_park,Chaparral Mobile Village
33.372268,-112.067370,trailer_park,Sky Ridge Mobile Homes
33.453099,-112.198208,trailer_park,Desert Gem Mobile Home Park
44.972157,-123.077059,school,Brush College
33.452821,-112.200986,trailer_park,Hidden Acres Mobile Home Park
36.822860,-119.364938,post_office,Piedra Post Office
33.494487,-112.110984,trailer_park,A and F Trailer Park
33.513931,-112.118484,trailer_park,Peri-Winkle Mobile Home Park
33.328562,-111.854025,trailer_park,Evergreen Villa Mobile Home Park
33.438178,-112.127093,trailer_park,Blue Bell Mobile Home Park
41.046287,-76.872982,restaurant,Bonanza
33.464211,-111.989591,trailer_park,El Dorado Mobile Home Resort
35.768562,-118.430919,school,Camp Irwin Owen
33.459765,-112.146818,trailer_park,Catalina Village
33.610874,-112.037649,trailer_park,Cactus Gardens Mobile Home Park
33.360323,-112.089592,trailer_park,Mountain Gate Mobile Home Park
33.463023,-112.316264,trailer_park,Country Hills Mobile Estates
33.653096,-112.034316,trailer_park,Michigan Palms Mobile Home Park
37.486882,-122.190798,trailer_park,Trailer Rancho Mobile Home Park
33.642540,-112.054594,trailer_park,Moon Valley Mobile Home Estates
33.646707,-112.028204,trailer_park,El Camino Mobile Home Park
33.592541,-112.097651,trailer_park,Hi View Mobile Home Park
33.303857,-111.792219,trailer_park,San Tan Mobile Village
33.452895,-112.150005,trailer_park,Lazy Daze Mobile Home Park
37.487195,-122.194617,trailer_park,Trailer Villa Mobile Home Park
33.580041,-112.049316,trailer_park,Holiday Spa Mobile Home Park
37.401607,-122.058573,trailer_park,New Frontier Mobile Home Park
33.476155,-112.011814,trailer_park,Grandview Mobile Home Park
33.452829,-112.147093,trailer_park,Trailer Corral
36.680643,-110.534137,shelter,Betatakin Overlook
33.570031,-112.082954,trailer_park,Sunny Slope Mobile Home Park
33.425953,-112.353149,trailer_park,Byrds Mobile Park
33.627262,-112.098207,trailer_park,Turf Mobile Manor
35.973018,-116.271139,fuel,Cheveron
33.536007,-112.162050,trailer_park,Blue Sky Mobile Estates
33.459526,-111.979823,trailer_park,Greenhaven Mobile Park
33.460629,-111.979868,trailer_park,Big Pine Mobile Home Park
33.281717,-111.845139,trailer_park,Sunshine Valley Mobile Home Park
33.481155,-111.982091,trailer_park,Paradise View Mobile Home Park
33.454211,-111.909588,trailer_park,Riviera Mobile Home Park
45.243581,-123.113496,post_office,Lafayette Post Office
33.459582,-111.981665,trailer_park,Wagon Wheel Mobile Ranch
33.637818,-112.020704,trailer_park,The Phoenix-Scottsdale Mobile Home Park
39.801696,-105.494912,townhall,City of Black Hawk
43.077344,-77.688111,fuel,Coastal
43.093150,-77.657241,fuel,Hess
37.850329,-90.498736,place_of_worship,Esther
47.489926,-92.883528,post_office,Chisholm
43.464554,-79.685996,fuel,Petro-Canada
42.306057,-95.051421,cafe,Kathy's Korner
43.475037,-79.701005,fuel,Husky
43.487748,-79.720424,fuel,Esso
48.786674,-107.973444,school,Loring Colony;Loring Colony School
33.406193,-94.185808,place_of_worship,Red Springs
48.759451,-107.627591,place_of_worship,Whitewater Lutheran Church
45.272247,-92.985412,post_office,Forest Lake Post Office
43.658602,-79.399597,parking,CAMH underground parking
38.352802,-77.049037,Trailhead,Dahlgren Railroad Heritage Trail
44.911503,-85.971597,school,Leelanau School
31.464502,-88.032018,restaurant,Creek Bank Restaurant
35.083681,-85.318294,restaurant,Waffle House
40.790741,-89.361441,townhall,Metamora
32.760671,-80.106780,restaurant,Tomato Shed Cafe
40.346729,-82.630169,post_office,Mount Liberty;Mount Liberty Post Office
38.056211,-83.943064,bank,Traditional Bank
40.993667,-81.520395,social_facility,Interval Brotherhood Home
34.228069,-83.188924,fuel,Country Superette
25.615105,-80.310608,fuel,Shell
34.663637,-84.184589,parking,Three Forks
38.850314,-79.487002,parking,Allegheny Trailhead
45.454316,-73.464889,fuel,Ultramar
45.455171,-73.466089,fuel;atm,Esso
45.459518,-73.464737,fuel,Shell
45.457441,-73.491962,fuel,Shell
45.456700,-73.491696,fuel,Ultramar
45.470775,-73.468501,fuel,Esso
43.650170,-79.436793,place_of_worship,Brock Avenue Gospel Hall
43.658910,-79.439261,fast_food,Pizza Pizza
43.659130,-79.438138,fast_food,Subway
39.959550,-75.888281,restaurant,Stottsville
40.072606,-75.522697,pub,Cedar Hollow
41.061427,-75.795171,social_facility,White Haven Center
39.114953,-75.537519,pharmacy,Walgreens
39.421553,-76.670238,post_office,Brooklandville Post Office
40.305568,-79.743409,school,Sunset Valley
34.718217,-76.663819,grave_yard,Beaufort
40.201217,-75.346567,post_office,Worcester
42.395818,-75.808464,bar,Seebers Tavern
43.649447,-79.429886,restaurant,Pavão
43.649289,-79.423083,fast_food,Kentucky Fried Chicken
43.649487,-79.420610,bank,TD Canada Trust
43.649242,-79.420585,bank,CIBC
43.643323,-79.423780,fast_food,Pizza Pizza
43.643551,-79.422537,cafe,Starbucks Coffee
43.659851,-79.438072,place_of_worship,St. Sebastian's Church
43.667010,-79.446311,cafe,Coffee Time
43.668655,-79.439368,fuel,OLCO
43.674249,-79.433690,place_of_worship,Galilee Presbyterian Church
43.674664,-79.428350,library,Toronto Public Library - Davenport Branch
43.680483,-79.432384,bank,TD Canada Trust
43.681682,-79.426841,fast_food,McDonald's
43.682619,-79.420068,bank,CIBC
43.682905,-79.420216,place_of_worship,St. Alphonsus Catholic Church
43.682688,-79.419372,post_office,Postes Canada
43.682548,-79.423667,place_of_worship,St. Clair Avenue Baptist Church
43.667539,-79.444044,fuel,Shell
43.662809,-70.209588,ferry_terminal,Little Diamond Island Landing
42.996099,-70.812961,trailer_park,North Hampton Mobile Home Park
43.655823,-70.199867,ferry_terminal,Jones Wharf
42.981756,-70.829220,trailer_park,Shel Al Mobile Estates
43.716129,-70.126601,ferry_terminal,Chandler Cove Landing
43.020645,-70.794775,trailer_park,Portsmouth Mobile Homes
33.446856,-88.792417,fuel,Shell Gas Station
43.689583,-70.168093,ferry_terminal,Ponce Landing
42.063582,-95.198469,place_of_worship,Saint Anns Catholic Church
44.231644,-76.483972,pharmacy,Shoppers Drug Mart
44.232492,-76.489191,cafe,Tim Hortons
45.452353,-73.830683,school,LBPSB International Language Centre
35.882224,-106.299119,restaurant,China Moon
35.883905,-106.300759,pub,Bathtub Row Brewing Co-op
35.877158,-106.325437,cafe,Hot Rocks Café
35.875758,-106.325071,fast_food,Otowi Cafeteria
45.451246,-73.814338,school,École Primaire Pointe-Claire
42.051081,-93.621070,restaurant,Tropical Sno
40.965492,-76.620518,fast_food,Burger King
42.767588,-78.613345,police,East Aurora Police Dept.
38.236278,-85.732311,parking,Le petit Parking
45.359585,-73.750351,bank,Caisse populaire Desjardins de Châteauguay
40.702430,-74.005500,ferry_terminal,Pier 11/Wall Street Terminal
45.368100,-73.710758,fuel,Petro-Canada
45.366583,-73.710707,fuel,Ultramar
45.364746,-73.712589,restaurant,Il Vicino
45.363248,-73.713558,restaurant,Restaurant de la Place
45.347414,-73.722346,fuel,Ultramar
45.360248,-73.728435,fuel,Ultramar
45.360524,-73.730472,fuel,Shell
45.358383,-73.718265,restaurant,Saint-Hubert
45.356070,-73.764773,fuel,Shell
45.355825,-73.765772,restaurant,La Porte du Village
45.364022,-73.731014,school,H.S. Billings
45.363402,-73.724433,school,St. Willbrood
45.356551,-73.716516,place_of_worship,Sainte-Marguerite_d'Youville
45.356201,-73.714331,school,Saint-Jean-Baptiste
45.347759,-73.711719,school,Harmony
45.372511,-73.728377,school,Gabrielle-roi
45.362011,-73.733083,library,Bibliotheque municipale de Châteauguay
45.362479,-73.732893,police,Police de Châteauguay
45.361222,-73.741249,restaurant,Lotus
45.360948,-73.740684,pub,Lance et Compte
45.346880,-73.722537,restaurant,Nobel 82
45.360828,-73.733490,pharmacy,Jean Coutu
45.348038,-73.722912,pharmacy,Jean Coutu
38.929489,-119.931032,fast_food,Gunbarrel Grill
45.447874,-73.815907,police,Poste de quartier 05
37.807852,-83.590312,parking,Whistling Arch Trailhead Parking
36.050844,-81.857483,parking,Flat Rock
35.428119,-76.740744,ferry_terminal,Bayview-Aurora Ferry
35.911217,-76.817531,ferry_terminal,Sans Souci Ferry
51.125747,-114.070767,fuel,Calgary Co-op Beddington Centre
35.398062,-83.908396,parking,Maple Springs Overlook
35.439090,-83.062710,parking,Rabb Knob Overlook
35.438037,-83.055210,parking,Standing Rock Overlook
35.436802,-83.048110,parking,View Waynesville
35.398017,-83.042874,parking,Licklog Gap Overlook
35.115698,-75.986599,ferry_terminal,Swan Quarter-Ocracoke Ferry
35.410018,-83.045181,parking,Grassy Ridge Mine Overlook
35.180240,-83.433280,parking,Wallace Branch Trailhead
40.336203,-76.926826,restaurant,Marysville Diner
36.956708,-111.979971,parking,Cottonwood Teepees Trailhead
36.923306,-112.018365,parking,Paw Hole
37.768468,-122.420268,fuel,Arco
33.657377,-114.240901,fuel,Love's Travel Stops #286
42.768283,-78.625554,restaurant,Pasquale's
42.768187,-78.619640,restaurant,John & Mary's
42.768086,-78.611316,restaurant,Griffon Gastropub
42.767621,-78.608300,restaurant,Tony Rome's "The Globe"
42.767564,-78.609290,restaurant,Rick's on Main
42.767479,-78.608626,restaurant,East End Tap Room
42.764553,-78.633037,restaurant,Leo's Sports Bar
42.767702,-78.616750,fuel,Noco Express
40.343014,-76.929998,pub,Parrothhead Bar and Grill
44.232929,-76.493856,bar,The Brooklyn
44.228576,-76.481348,fast_food,White Mountain Ice Cream
44.231941,-76.483944,bank,Scotiabank
44.231061,-76.484533,bank,CIBC
38.835581,-106.149385,grave_yard,Mount Olivet Cemetery
38.508782,-106.189147,parking,Green Creek
48.922091,-123.716940,place_of_worship,Saint Michael & All Angels church
48.923878,-123.718855,place_of_worship,United Church of Chemainus
43.658167,-79.399614,cafe,Tim Hortons
38.422412,-105.214842,grave_yard,Lakeside Cemetery
40.215163,-76.993503,post_office,Mechanicsburg Post Office
38.176829,-107.165024,parking,Powderhorn Lakes Trailhead
38.987164,-106.757378,parking,Mount Tilton Trailhead
38.560332,-107.325460,parking,Commissary Trailhead
37.920080,-107.516495,parking,American Basin Trailhead
38.053072,-107.064984,parking,Mineral Creek Trailhead
38.062586,-107.422027,parking,Nellie Creek Trailhead
38.065634,-107.064035,parking,Powderhorn Park Trailhead
37.337169,-107.919297,parking,Colorado Trail Trailhead
39.310616,-103.487596,grave_yard,Genoa Lutheran Cemetery
41.943121,-72.726167,grave_yard,Elmwood Cemetery
40.290211,-76.944918,restaurant,Hong Kong Buffet
39.647502,-86.055853,grave_yard,Piner Cemetery
41.067435,-76.228882,school,Berwick High School
39.650212,-86.055652,grave_yard,Piner Cemetery
41.507767,-87.053791,place_of_worship,The Church of Jesus Christ of Latter-day Saints
40.341641,-76.944893,pub,VFW
38.585366,-76.924363,grave_yard,Saint Pauls Piney Cemetery
42.362306,-71.091294,university,Picower Institute for Learning and Memory (MIT)
42.362630,-71.091448,university,McGovern Institute for Brain Research (MIT)
41.303135,-72.933862,university,School of Medicine
44.218479,-76.571241,pharmacy,Reddendale Pharmacy
44.218571,-76.569601,bank,Bank of Montreal
44.236370,-76.568365,restaurant,Pizza Hut
44.217748,-76.527184,hospital,Providence Care - Mental Health Services Site
45.873330,-84.729752,ferry_terminal,Star Line
45.869835,-84.727149,ferry_terminal,Star Line Ferry
46.406235,-93.731136,parking,Gravel Parking Lot, Ripple River WMA, Access Unit
38.959803,-84.540467,school,Summit View Elementary
47.772064,-96.597040,place_of_worship,Masjid Badr
33.347664,-111.976245,restaurant,Sakana
